pollutant,horizon_h,feature,importance
NOx(GT),1,dow_sin,0.001152744398059572
NOx(GT),1,dow_cos,0.0005146524434746456
NOx(GT),1,month_sin,0.0006541525061379902
NOx(GT),1,month_cos,0.0007948705553810701
NOx(GT),1,CO(GT)_lag1,0.005434009301476424
NOx(GT),1,CO(GT)_lag6,0.0016061343951928111
NOx(GT),1,CO(GT)_lag12,0.009011445453698898
NOx(GT),1,CO(GT)_lag24,0.0012068335020370738
NOx(GT),1,C6H6(GT)_lag1,0.001327424094789144
NOx(GT),1,C6H6(GT)_lag6,0.0006447804711379521
NOx(GT),1,C6H6(GT)_lag12,0.001166181655363691
NOx(GT),1,C6H6(GT)_lag24,0.0006581564391556432
NOx(GT),1,NOx(GT)_lag1,0.6782462633892978
NOx(GT),1,NOx(GT)_lag6,0.005435567886806005
NOx(GT),1,NOx(GT)_lag12,0.006668598049420188
NOx(GT),1,NOx(GT)_lag24,0.01411792160527235
NOx(GT),1,NO2(GT)_lag1,0.0026740034108293778
NOx(GT),1,NO2(GT)_lag6,0.0029961263770020273
NOx(GT),1,NO2(GT)_lag12,0.00435390787686782
NOx(GT),1,NO2(GT)_lag24,0.002367205789544275
NOx(GT),1,PT08.S1(CO)_lag1,0.002844383344942532
NOx(GT),1,PT08.S1(CO)_lag6,0.001718335223855304
NOx(GT),1,PT08.S1(CO)_lag12,0.0018557026296761505
NOx(GT),1,PT08.S1(CO)_lag24,0.0013434404299269465
NOx(GT),1,PT08.S2(NMHC)_lag1,0.0015003141646813154
NOx(GT),1,PT08.S2(NMHC)_lag6,0.000763984172976485
NOx(GT),1,PT08.S2(NMHC)_lag12,0.0015739592562549495
NOx(GT),1,PT08.S2(NMHC)_lag24,0.0007339074962367358
NOx(GT),1,PT08.S3(NOx)_lag1,0.0023128334358148393
NOx(GT),1,PT08.S3(NOx)_lag6,0.0014680608802897
NOx(GT),1,PT08.S3(NOx)_lag12,0.002190974024406559
NOx(GT),1,PT08.S3(NOx)_lag24,0.0015951024688553648
NOx(GT),1,PT08.S4(NO2)_lag1,0.004565884854677421
NOx(GT),1,PT08.S4(NO2)_lag6,0.003101585739707294
NOx(GT),1,PT08.S4(NO2)_lag12,0.004860691127249538
NOx(GT),1,PT08.S4(NO2)_lag24,0.0016856240543326767
NOx(GT),1,PT08.S5(O3)_lag1,0.0029929344910177742
NOx(GT),1,PT08.S5(O3)_lag6,0.001622613480956782
NOx(GT),1,PT08.S5(O3)_lag12,0.0016817573442627328
NOx(GT),1,PT08.S5(O3)_lag24,0.0013020082078097261
NOx(GT),1,CO(GT)_roll_mean_6h,0.004545108391929703
NOx(GT),1,CO(GT)_roll_std_6h,0.006596703451875287
NOx(GT),1,CO(GT)_roll_mean_24h,0.0017453136536912342
NOx(GT),1,CO(GT)_roll_std_24h,0.0037414456163732198
NOx(GT),1,C6H6(GT)_roll_mean_6h,0.0024864210977155613
NOx(GT),1,C6H6(GT)_roll_std_6h,0.0018014350713694283
NOx(GT),1,C6H6(GT)_roll_mean_24h,0.0015978296187137786
NOx(GT),1,C6H6(GT)_roll_std_24h,0.0023107277330191847
NOx(GT),1,NOx(GT)_roll_mean_6h,0.004891811928022496
NOx(GT),1,NOx(GT)_roll_std_6h,0.0170773951523957
NOx(GT),1,NOx(GT)_roll_mean_24h,0.014620964797512582
NOx(GT),1,NOx(GT)_roll_std_24h,0.008082267103372006
NOx(GT),1,NO2(GT)_roll_mean_6h,0.0032583413480153107
NOx(GT),1,NO2(GT)_roll_std_6h,0.007414275006830153
NOx(GT),1,NO2(GT)_roll_mean_24h,0.002260578577346469
NOx(GT),1,NO2(GT)_roll_std_24h,0.0028179095847231813
NO2(GT),1,PT08.S1(CO),0.006900013633374729
NO2(GT),1,PT08.S2(NMHC),0.042892739045663125
NO2(GT),1,PT08.S3(NOx),0.009888074520983116
NO2(GT),1,PT08.S4(NO2),0.002908003443403551
NO2(GT),1,PT08.S5(O3),0.013073743587441473
NO2(GT),1,T,0.006042335234155659
NO2(GT),1,RH,0.003693105363160748
NO2(GT),1,AH,0.007828139624314685
NO2(GT),1,Hour,0.03140896790191624
NO2(GT),1,Day,0.0013613082179721855
NO2(GT),1,Month,0.0009569064229688929
NO2(GT),1,hour,0.03489363505964486
NO2(GT),1,dayofweek,0.001287442843630047
NO2(GT),1,month,0.0007423069252658933
NO2(GT),1,is_weekend,0.00047341187436249297
NO2(GT),1,hour_sin,0.003652402252168446
NO2(GT),1,hour_cos,0.03929070171096894
NO2(GT),1,dow_sin,0.0014300030045591142
NO2(GT),1,dow_cos,0.0006951504902457608
NO2(GT),1,month_sin,0.0009372436220111316
NO2(GT),1,month_cos,0.0013104243571137532
NO2(GT),1,CO(GT)_lag1,0.0029855346243938524
NO2(GT),1,CO(GT)_lag6,0.0019143338414300004
NO2(GT),1,CO(GT)_lag12,0.0038714904348620947
NO2(GT),1,CO(GT)_lag24,0.0020350134395297533
NO2(GT),1,C6H6(GT)_lag1,0.0013680675006528943
NO2(GT),1,C6H6(GT)_lag6,0.0009442180106532856
NO2(GT),1,C6H6(GT)_lag12,0.001233930916813255
NO2(GT),1,C6H6(GT)_lag24,0.0009890435651501754
NO2(GT),1,NOx(GT)_lag1,0.004655017784711783
NO2(GT),1,NOx(GT)_lag6,0.0030733606952784978
NO2(GT),1,NOx(GT)_lag12,0.0031898971840835888
NO2(GT),1,NOx(GT)_lag24,0.0028434314760150507
NO2(GT),1,NO2(GT)_lag1,0.551787015663851
NO2(GT),1,NO2(GT)_lag6,0.008086333461708064
NO2(GT),1,NO2(GT)_lag12,0.007726007111609169
NO2(GT),1,NO2(GT)_lag24,0.009157861839326358
NO2(GT),1,PT08.S1(CO)_lag1,0.0031224231957152674
NO2(GT),1,PT08.S1(CO)_lag6,0.0022026955208640318
NO2(GT),1,PT08.S1(CO)_lag12,0.0025968320697328327
NO2(GT),1,PT08.S1(CO)_lag24,0.002134727369550483
NO2(GT),1,PT08.S2(NMHC)_lag1,0.0018189802498973068
NO2(GT),1,PT08.S2(NMHC)_lag6,0.0011088136813701649
NO2(GT),1,PT08.S2(NMHC)_lag12,0.0016337566771717673
NO2(GT),1,PT08.S2(NMHC)_lag24,0.0013115691800545228
NO2(GT),1,PT08.S3(NOx)_lag1,0.003175554072798586
NO2(GT),1,PT08.S3(NOx)_lag6,0.002141018271707702
NO2(GT),1,PT08.S3(NOx)_lag12,0.002526177342457245
NO2(GT),1,PT08.S3(NOx)_lag24,0.002349418967016851
NO2(GT),1,PT08.S4(NO2)_lag1,0.005482781680006002
NO2(GT),1,PT08.S4(NO2)_lag6,0.0053411710302272986
NO2(GT),1,PT08.S4(NO2)_lag12,0.006710888442247055
NO2(GT),1,PT08.S4(NO2)_lag24,0.003371466835332417
NO2(GT),1,PT08.S5(O3)_lag1,0.0032680190500906196
NO2(GT),1,PT08.S5(O3)_lag6,0.0020476585793249374
