pollutant,horizon_h,feature,importance
C6H6(GT),6,PT08.S2(NMHC)_lag12,0.0028803789007551543
C6H6(GT),6,PT08.S2(NMHC)_lag24,0.003751590753571546
C6H6(GT),6,PT08.S3(NOx)_lag1,0.006699206771795757
C6H6(GT),6,PT08.S3(NOx)_lag6,0.005085670235685595
C6H6(GT),6,PT08.S3(NOx)_lag12,0.005493000303764963
C6H6(GT),6,PT08.S3(NOx)_lag24,0.005451215298157119
C6H6(GT),6,PT08.S4(NO2)_lag1,0.005601983514518625
C6H6(GT),6,PT08.S4(NO2)_lag6,0.006800321151648875
C6H6(GT),6,PT08.S4(NO2)_lag12,0.005564980898130548
C6H6(GT),6,PT08.S4(NO2)_lag24,0.004506191591440262
C6H6(GT),6,PT08.S5(O3)_lag1,0.006169606576712822
C6H6(GT),6,PT08.S5(O3)_lag6,0.005865400869269419
C6H6(GT),6,PT08.S5(O3)_lag12,0.005006567696445761
C6H6(GT),6,PT08.S5(O3)_lag24,0.005271813212970449
C6H6(GT),6,CO(GT)_roll_mean_6h,0.005212534518563445
C6H6(GT),6,CO(GT)_roll_std_6h,0.004822974099778882
C6H6(GT),6,CO(GT)_roll_mean_24h,0.00844405492472652
C6H6(GT),6,CO(GT)_roll_std_24h,0.005734538573148151
C6H6(GT),6,C6H6(GT)_roll_mean_6h,0.03141033939521402
C6H6(GT),6,C6H6(GT)_roll_std_6h,0.01136455271496939
C6H6(GT),6,C6H6(GT)_roll_mean_24h,0.039029822030789335
C6H6(GT),6,C6H6(GT)_roll_std_24h,0.13057211370258523
C6H6(GT),6,NOx(GT)_roll_mean_6h,0.0065713669002747475
C6H6(GT),6,NOx(GT)_roll_std_6h,0.005644628169473263
C6H6(GT),6,NOx(GT)_roll_mean_24h,0.011810906889009614
C6H6(GT),6,NOx(GT)_roll_std_24h,0.00818090405450199
C6H6(GT),6,NO2(GT)_roll_mean_6h,0.005831137547613814
C6H6(GT),6,NO2(GT)_roll_std_6h,0.007139428247584398
C6H6(GT),6,NO2(GT)_roll_mean_24h,0.020359024454962054
C6H6(GT),6,NO2(GT)_roll_std_24h,0.006746138915084791
C6H6(GT),6,NOx_NO2_ratio,0.008073780827885565
C6H6(GT),6,C6H6_CO_ratio,0.008939978909175812
C6H6(GT),6,PT08.S1(CO)_minus_CO(GT),0.005055317050949867
C6H6(GT),6,PT08.S3(NOx)_minus_NOx(GT),0.0069719350351687545
C6H6(GT),6,PT08.S4(NO2)_minus_NO2(GT),0.006510720222537522
NOx(GT),6,CO(GT),0.004127102179996844
NOx(GT),6,PT08.S1(CO),0.002261738518348719
NOx(GT),6,C6H6(GT),0.0007426325148170336
NOx(GT),6,PT08.S2(NMHC),0.001261705904361154
NOx(GT),6,NOx(GT),0.03283688111537158
NOx(GT),6,PT08.S3(NOx),0.002042367356098219
NOx(GT),6,NO2(GT),0.013701162282144047
NOx(GT),6,PT08.S4(NO2),0.0027679307380479765
NOx(GT),6,PT08.S5(O3),0.004348744648023263
NOx(GT),6,T,0.009689779204880478
NOx(GT),6,RH,0.008542428025506553
NOx(GT),6,AH,0.008033329462356496
NOx(GT),6,Hour,0.05179248660927461
NOx(GT),6,Day,0.004738524381025878
NOx(GT),6,Month,0.15372726252910254
NOx(GT),6,hour,0.0531023995049458
NOx(GT),6,dayofweek,0.004702394165436936
NOx(GT),6,month,0.15044209267885852
NOx(GT),6,is_weekend,0.0015373489029258654
NOx(GT),6,hour_sin,0.002167850028403524
NOx(GT),6,hour_cos,0.016809929237454255
NOx(GT),6,dow_sin,0.0045847870343242334
NOx(GT),6,dow_cos,0.0019166691601492929
NOx(GT),6,month_sin,0.0008258482566556904
NOx(GT),6,month_cos,0.0012442915749795436
NOx(GT),6,CO(GT)_lag1,0.0019389448498498467
NOx(GT),6,CO(GT)_lag6,0.003971127744330499
NOx(GT),6,CO(GT)_lag12,0.006343380578764765
NOx(GT),6,CO(GT)_lag24,0.007948022458218684
NOx(GT),6,C6H6(GT)_lag1,0.00075266934057125
NOx(GT),6,C6H6(GT)_lag6,0.0010322148472556238
NOx(GT),6,C6H6(GT)_lag12,0.0008292600675928821
NOx(GT),6,C6H6(GT)_lag24,0.001866675751041719
NOx(GT),6,NOx(GT)_lag1,0.02040549295450292
NOx(GT),6,NOx(GT)_lag6,0.004209832823615568
NOx(GT),6,NOx(GT)_lag12,0.005721769763371817
NOx(GT),6,NOx(GT)_lag24,0.006510786130166917
NOx(GT),6,NO2(GT)_lag1,0.004935200041233858
NOx(GT),6,NO2(GT)_lag6,0.005266101944567177
NOx(GT),6,NO2(GT)_lag12,0.005593185123093727
NOx(GT),6,NO2(GT)_lag24,0.006889886819387051
NOx(GT),6,PT08.S1(CO)_lag1,0.0017768581812949926
NOx(GT),6,PT08.S1(CO)_lag6,0.002246556244650428
NOx(GT),6,PT08.S1(CO)_lag12,0.002894138905864713
NOx(GT),6,PT08.S1(CO)_lag24,0.0034542498282763732
NOx(GT),6,PT08.S2(NMHC)_lag1,0.0010589701039512983
NOx(GT),6,PT08.S2(NMHC)_lag6,0.001193359213231138
NOx(GT),6,PT08.S2(NMHC)_lag12,0.0014730365134623636
NOx(GT),6,PT08.S2(NMHC)_lag24,0.0035290114720556978
NOx(GT),6,PT08.S3(NOx)_lag1,0.0025557072882996796
NOx(GT),6,PT08.S3(NOx)_lag6,0.002400434052240119
NOx(GT),6,PT08.S3(NOx)_lag12,0.0027760468898999596
NOx(GT),6,PT08.S3(NOx)_lag24,0.0038775832810448298
NOx(GT),6,PT08.S4(NO2)_lag1,0.002648418813813046
NOx(GT),6,PT08.S4(NO2)_lag6,0.002940176923684272
NOx(GT),6,PT08.S4(NO2)_lag12,0.002881913281992497
NOx(GT),6,PT08.S4(NO2)_lag24,0.004543653037176978
NOx(GT),6,PT08.S5(O3)_lag1,0.006068812653488575
NOx(GT),6,PT08.S5(O3)_lag6,0.002948277084534023
NOx(GT),6,PT08.S5(O3)_lag12,0.003315164815432484
NOx(GT),6,PT08.S5(O3)_lag24,0.0030121352509380954
NOx(GT),6,CO(GT)_roll_mean_6h,0.0032548231729870774
NOx(GT),6,CO(GT)_roll_std_6h,0.009319874180569869
NOx(GT),6,CO(GT)_roll_mean_24h,0.017579657997118317
NOx(GT),6,CO(GT)_roll_std_24h,0.007503209319501973
NOx(GT),6,C6H6(GT)_roll_mean_6h,0.004676189402409927
NOx(GT),6,C6H6(GT)_roll_std_6h,0.003824971296399502
NOx(GT),6,C6H6(GT)_roll_mean_24h,0.004554070669303499
NOx(GT),6,C6H6(GT)_roll_std_24h,0.00810421930649353
NOx(GT),6,NOx(GT)_roll_mean_6h,0.011284802736144652
NOx(GT),6,NOx(GT)_roll_std_6h,0.010424021348193336
NOx(GT),6,NOx(GT)_roll_mean_24h,0.14511073706995917
NOx(GT),6,NOx(GT)_roll_std_24h,0.014440771749385984
NOx(GT),6,NO2(GT)_roll_mean_6h,0.004985073342009168
NOx(GT),6,NO2(GT)_roll_std_6h,0.012302164212703505
NOx(GT),6,NO2(GT)_roll_mean_24h,0.011768660613792833
NOx(GT),6,NO2(GT)_roll_std_24h,0.006895826394232523
NOx(GT),6,NOx_NO2_ratio,0.024030904803007364
NOx(GT),6,C6H6_CO_ratio,0.004557416949653316
NOx(GT),6,PT08.S1(CO)_minus_CO(GT),0.005406981326095226
NOx(GT),6,PT08.S3(NOx)_minus_NOx(GT),0.006313424474233488
NOx(GT),6,PT08.S4(NO2)_minus_NO2(GT),0.003905458549420746
NO2(GT),6,CO(GT),0.004603425218905874
NO2(GT),6,PT08.S1(CO),0.0033928922269465737
NO2(GT),6,C6H6(GT),0.0012074151848000757
NO2(GT),6,PT08.S2(NMHC),0.001505023866986813
NO2(GT),6,NOx(GT),0.017741057115230344
NO2(GT),6,PT08.S3(NOx),0.002697286728218041
NO2(GT),6,NO2(GT),0.03774892873471023
NO2(GT),6,PT08.S4(NO2),0.002785266936722179
NO2(GT),6,PT08.S5(O3),0.003949847384597982
NO2(GT),6,T,0.007182823773369294
NO2(GT),6,RH,0.009622766611410377
NO2(GT),6,AH,0.015689203315643382
NO2(GT),6,Hour,0.10096634221160984
NO2(GT),6,Day,0.008026411635765401
NO2(GT),6,Month,0.0011001469379673967
NO2(GT),6,hour,0.10578749585879722
NO2(GT),6,dayofweek,0.009461983423633528
NO2(GT),6,month,0.0008850136076165234
NO2(GT),6,is_weekend,0.009986334268922266
NO2(GT),6,hour_sin,0.010693816344095502
NO2(GT),6,hour_cos,0.04789840949007395
NO2(GT),6,dow_sin,0.010586075988255741
NO2(GT),6,dow_cos,0.0020267477843258705
NO2(GT),6,month_sin,0.0020108061248264586
NO2(GT),6,month_cos,0.0020072027348338275
NO2(GT),6,CO(GT)_lag1,0.0039574477115370335
NO2(GT),6,CO(GT)_lag6,0.004930561615190142
NO2(GT),6,CO(GT)_lag12,0.003940957129355362
NO2(GT),6,CO(GT)_lag24,0.003930238816098809
NO2(GT),6,C6H6(GT)_lag1,0.001145378623084818
NO2(GT),6,C6H6(GT)_lag6,0.0012413876653957609
NO2(GT),6,C6H6(GT)_lag12,0.0015138186208777005
NO2(GT),6,C6H6(GT)_lag24,0.0013776581587263861
NO2(GT),6,NOx(GT)_lag1,0.004165824581688883
NO2(GT),6,NOx(GT)_lag6,0.004930884234063495
NO2(GT),6,NOx(GT)_lag12,0.005005861367256304
NO2(GT),6,NOx(GT)_lag24,0.004310243382111271
NO2(GT),6,NO2(GT)_lag1,0.011503153100154293
NO2(GT),6,NO2(GT)_lag6,0.009706158118912728
NO2(GT),6,NO2(GT)_lag12,0.005981224265889076
NO2(GT),6,NO2(GT)_lag24,0.00686593317279254
NO2(GT),6,PT08.S1(CO)_lag1,0.002904287494035605
NO2(GT),6,PT08.S1(CO)_lag6,0.003011010131387817
NO2(GT),6,PT08.S1(CO)_lag12,0.0031801441749566527
NO2(GT),6,PT08.S1(CO)_lag24,0.0038222148206037824
NO2(GT),6,PT08.S2(NMHC)_lag1,0.0014591079082706473
NO2(GT),6,PT08.S2(NMHC)_lag6,0.0016116637496713046
NO2(GT),6,PT08.S2(NMHC)_lag12,0.0017241170303930462
NO2(GT),6,PT08.S2(NMHC)_lag24,0.0019348722752551544
NO2(GT),6,PT08.S3(NOx)_lag1,0.0029580719294531503
NO2(GT),6,PT08.S3(NOx)_lag6,0.003409441144439369
NO2(GT),6,PT08.S3(NOx)_lag12,0.004001039133980359
NO2(GT),6,PT08.S3(NOx)_lag24,0.004003065231332608
NO2(GT),6,PT08.S4(NO2)_lag1,0.003526211854730401
NO2(GT),6,PT08.S4(NO2)_lag6,0.008252579308854938
NO2(GT),6,PT08.S4(NO2)_lag12,0.006611378345584966
NO2(GT),6,PT08.S4(NO2)_lag24,0.009411544223995162
NO2(GT),6,PT08.S5(O3)_lag1,0.0032030199311895214
NO2(GT),6,PT08.S5(O3)_lag6,0.003293984641540235
NO2(GT),6,PT08.S5(O3)_lag12,0.003418560457637946
NO2(GT),6,PT08.S5(O3)_lag24,0.0033679273068177294
NO2(GT),6,CO(GT)_roll_mean_6h,0.005307267099908694
NO2(GT),6,CO(GT)_roll_std_6h,0.009199344644217443
NO2(GT),6,CO(GT)_roll_mean_24h,0.00873312543007964
NO2(GT),6,CO(GT)_roll_std_24h,0.00799190669094162
NO2(GT),6,C6H6(GT)_roll_mean_6h,0.004352655867981646
NO2(GT),6,C6H6(GT)_roll_std_6h,0.003966309119708323
NO2(GT),6,C6H6(GT)_roll_mean_24h,0.0058257820403591455
NO2(GT),6,C6H6(GT)_roll_std_24h,0.006634868360952927
NO2(GT),6,NOx(GT)_roll_mean_6h,0.006590157926659096
NO2(GT),6,NOx(GT)_roll_std_6h,0.011382191199328283
NO2(GT),6,NOx(GT)_roll_mean_24h,0.005295616460197219
NO2(GT),6,NOx(GT)_roll_std_24h,0.039375301177902756
NO2(GT),6,NO2(GT)_roll_mean_6h,0.021455696356922994
NO2(GT),6,NO2(GT)_roll_std_6h,0.029450714065111353
NO2(GT),6,NO2(GT)_roll_mean_24h,0.20674649881564885
NO2(GT),6,NO2(GT)_roll_std_24h,0.02088328131215538
NO2(GT),6,NOx_NO2_ratio,0.00676890839103124
NO2(GT),6,C6H6_CO_ratio,0.007744800189205433
NO2(GT),6,PT08.S1(CO)_minus_CO(GT),0.005715616846350527
NO2(GT),6,PT08.S3(NOx)_minus_NOx(GT),0.0038621168923071163
NO2(GT),6,PT08.S4(NO2)_minus_NO2(GT),0.01354414594750063
CO(GT),12,CO(GT),0.01101398426559299
CO(GT),12,PT08.S1(CO),0.004563104611301601
CO(GT),12,C6H6(GT),0.0014962141351131948
CO(GT),12,PT08.S2(NMHC),0.0017477686608623878
CO(GT),12,NOx(GT),0.006314342185330392
CO(GT),12,PT08.S3(NOx),0.003522355648745524
CO(GT),12,NO2(GT),0.008754355356982765
CO(GT),12,PT08.S4(NO2),0.0036094969608163503
CO(GT),12,PT08.S5(O3),0.004453898149536924
CO(GT),12,T,0.018194601256796727
CO(GT),12,RH,0.01815656177748513
CO(GT),12,AH,0.011785001534636165
CO(GT),12,Hour,0.005302307001749394
CO(GT),12,Day,0.006405797641617384
CO(GT),12,Month,0.0013877861044994785
CO(GT),12,hour,0.005336967472415828
CO(GT),12,dayofweek,0.006983322231636912
CO(GT),12,month,0.0013892523098042512
CO(GT),12,is_weekend,0.006585401728495581
CO(GT),12,hour_sin,0.03346563261434695
CO(GT),12,hour_cos,0.01399630481781012
CO(GT),12,dow_sin,0.01279924605702861
CO(GT),12,dow_cos,0.003911148775053119
CO(GT),12,month_sin,0.0024184594264281835
CO(GT),12,month_cos,0.00320964328353314
CO(GT),12,CO(GT)_lag1,0.010314712534296933
CO(GT),12,CO(GT)_lag6,0.005318156826652705
CO(GT),12,CO(GT)_lag12,0.347399944054579
CO(GT),12,CO(GT)_lag24,0.005941565264524316
CO(GT),12,C6H6(GT)_lag1,0.0016138042124954983
CO(GT),12,C6H6(GT)_lag6,0.0018969660340113729
CO(GT),12,C6H6(GT)_lag12,0.0054494785459081345
CO(GT),12,C6H6(GT)_lag24,0.0018496682877300109
CO(GT),12,NOx(GT)_lag1,0.005107633638693458
CO(GT),12,NOx(GT)_lag6,0.005908389148338355
CO(GT),12,NOx(GT)_lag12,0.010763105419619612
CO(GT),12,NOx(GT)_lag24,0.006578203389353605
CO(GT),12,NO2(GT)_lag1,0.007210020506958853
CO(GT),12,NO2(GT)_lag6,0.008188699890948167
CO(GT),12,NO2(GT)_lag12,0.009625232767986698
CO(GT),12,NO2(GT)_lag24,0.009251750503454515
CO(GT),12,PT08.S1(CO)_lag1,0.004122724241899337
CO(GT),12,PT08.S1(CO)_lag6,0.004440439933112465
CO(GT),12,PT08.S1(CO)_lag12,0.010062376264089614
CO(GT),12,PT08.S1(CO)_lag24,0.004125589431773809
CO(GT),12,PT08.S2(NMHC)_lag1,0.001684768337517072
CO(GT),12,PT08.S2(NMHC)_lag6,0.002525041579105989
CO(GT),12,PT08.S2(NMHC)_lag12,0.009769308962148856
CO(GT),12,PT08.S2(NMHC)_lag24,0.0018433007299877625
CO(GT),12,PT08.S3(NOx)_lag1,0.003948992799101897
CO(GT),12,PT08.S3(NOx)_lag6,0.005582409241311762
CO(GT),12,PT08.S3(NOx)_lag12,0.01153048728563684
CO(GT),12,PT08.S3(NOx)_lag24,0.006677365112509621
CO(GT),12,PT08.S4(NO2)_lag1,0.004734459967152254
CO(GT),12,PT08.S4(NO2)_lag6,0.006250122488928685
CO(GT),12,PT08.S4(NO2)_lag12,0.007893870223633529
CO(GT),12,PT08.S4(NO2)_lag24,0.008177374398750948
CO(GT),12,PT08.S5(O3)_lag1,0.0038613453357710967
CO(GT),12,PT08.S5(O3)_lag6,0.005023099295341736
CO(GT),12,PT08.S5(O3)_lag12,0.024016693284821047
CO(GT),12,PT08.S5(O3)_lag24,0.006118484268524034
CO(GT),12,CO(GT)_roll_mean_6h,0.01024761221877617
CO(GT),12,CO(GT)_roll_std_6h,0.011294578419444154
CO(GT),12,CO(GT)_roll_mean_24h,0.014154020488971391
CO(GT),12,CO(GT)_roll_std_24h,0.01332219865209021
CO(GT),12,C6H6(GT)_roll_mean_6h,0.004612652818699262
CO(GT),12,C6H6(GT)_roll_std_6h,0.0053785705946703755
CO(GT),12,C6H6(GT)_roll_mean_24h,0.0091622300695801
CO(GT),12,C6H6(GT)_roll_std_24h,0.011896307129105622
CO(GT),12,NOx(GT)_roll_mean_6h,0.005872073299671871
CO(GT),12,NOx(GT)_roll_std_6h,0.007669301177200134
CO(GT),12,NOx(GT)_roll_mean_24h,0.015549529259776124
CO(GT),12,NOx(GT)_roll_std_24h,0.02584532981438544
CO(GT),12,NO2(GT)_roll_mean_6h,0.0073561142934754735
CO(GT),12,NO2(GT)_roll_std_6h,0.010259761938725798
CO(GT),12,NO2(GT)_roll_mean_24h,0.015736263710112473
CO(GT),12,NO2(GT)_roll_std_24h,0.010819969205761941
CO(GT),12,NOx_NO2_ratio,0.023360922511801788
CO(GT),12,C6H6_CO_ratio,0.008606136194175138
CO(GT),12,PT08.S1(CO)_minus_CO(GT),0.007360812795986673
CO(GT),12,PT08.S3(NOx)_minus_NOx(GT),0.0038195249986285947
CO(GT),12,PT08.S4(NO2)_minus_NO2(GT),0.006067552194672456
C6H6(GT),12,CO(GT),0.0028076454189180367
C6H6(GT),12,PT08.S1(CO),0.0032405822365227325
C6H6(GT),12,C6H6(GT),0.0024615063632595596
C6H6(GT),12,PT08.S2(NMHC),0.003731468998390249
C6H6(GT),12,NOx(GT),0.004492257376638418
C6H6(GT),12,PT08.S3(NOx),0.005614572012385863
C6H6(GT),12,NO2(GT),0.006624749742298738
C6H6(GT),12,PT08.S4(NO2),0.006385244980182369
C6H6(GT),12,PT08.S5(O3),0.0067352831436537355
C6H6(GT),12,T,0.012828439390227457
C6H6(GT),12,RH,0.02585112357662002
C6H6(GT),12,AH,0.011242651664589993
C6H6(GT),12,Hour,0.010399301169213115
C6H6(GT),12,Day,0.026251772446626253
C6H6(GT),12,Month,0.0012303479173369058
C6H6(GT),12,hour,0.011830874166138261
C6H6(GT),12,dayofweek,0.02464111288510544
C6H6(GT),12,month,0.001265195197256829
C6H6(GT),12,is_weekend,0.017754006865311988
C6H6(GT),12,hour_sin,0.03174718531199877
C6H6(GT),12,hour_cos,0.03319108475324257
C6H6(GT),12,dow_sin,0.023972731109102887
C6H6(GT),12,dow_cos,0.008151889639977393
C6H6(GT),12,month_sin,0.00257693701619373
C6H6(GT),12,month_cos,0.0022008991723047548
C6H6(GT),12,CO(GT)_lag1,0.002958714778650467
C6H6(GT),12,CO(GT)_lag6,0.004842190144534939
C6H6(GT),12,CO(GT)_lag12,0.010386774253125963
C6H6(GT),12,CO(GT)_lag24,0.0036726607360453773
C6H6(GT),12,C6H6(GT)_lag1,0.002680809259830717
C6H6(GT),12,C6H6(GT)_lag6,0.002460041264613616
C6H6(GT),12,C6H6(GT)_lag12,0.042504622207989666
C6H6(GT),12,C6H6(GT)_lag24,0.001833352940456231
C6H6(GT),12,NOx(GT)_lag1,0.003118829450492567
C6H6(GT),12,NOx(GT)_lag6,0.005205319607484389
C6H6(GT),12,NOx(GT)_lag12,0.008307751859631434
C6H6(GT),12,NOx(GT)_lag24,0.0054033400197522705
C6H6(GT),12,NO2(GT)_lag1,0.00579517913144081
C6H6(GT),12,NO2(GT)_lag6,0.005065751126121788
C6H6(GT),12,NO2(GT)_lag12,0.007667263762094307
C6H6(GT),12,NO2(GT)_lag24,0.006772911586270842
C6H6(GT),12,PT08.S1(CO)_lag1,0.0035054452100196035
C6H6(GT),12,PT08.S1(CO)_lag6,0.004091111740276824
C6H6(GT),12,PT08.S1(CO)_lag12,0.006120871747852047
C6H6(GT),12,PT08.S1(CO)_lag24,0.0037792797954337236
C6H6(GT),12,PT08.S2(NMHC)_lag1,0.00383596838651069
C6H6(GT),12,PT08.S2(NMHC)_lag6,0.0030235519403569487
C6H6(GT),12,PT08.S2(NMHC)_lag12,0.31941625403793933
C6H6(GT),12,PT08.S2(NMHC)_lag24,0.0024602510694888523
C6H6(GT),12,PT08.S3(NOx)_lag1,0.004087940599084006
C6H6(GT),12,PT08.S3(NOx)_lag6,0.005352670458404409
C6H6(GT),12,PT08.S3(NOx)_lag12,0.014110150656266179
C6H6(GT),12,PT08.S3(NOx)_lag24,0.005459437393351348
C6H6(GT),12,PT08.S4(NO2)_lag1,0.005643554202884573
C6H6(GT),12,PT08.S4(NO2)_lag6,0.006461855570040326
C6H6(GT),12,PT08.S4(NO2)_lag12,0.007811767485506252
C6H6(GT),12,PT08.S4(NO2)_lag24,0.005109423015592406
C6H6(GT),12,PT08.S5(O3)_lag1,0.005396360299642386
C6H6(GT),12,PT08.S5(O3)_lag6,0.004878509031701211
C6H6(GT),12,PT08.S5(O3)_lag12,0.011455290541361234
C6H6(GT),12,PT08.S5(O3)_lag24,0.005666514212500117
C6H6(GT),12,CO(GT)_roll_mean_6h,0.006833457403001675
C6H6(GT),12,CO(GT)_roll_std_6h,0.004079299936653889
C6H6(GT),12,CO(GT)_roll_mean_24h,0.007996441641856825
C6H6(GT),12,CO(GT)_roll_std_24h,0.009334723482631794
C6H6(GT),12,C6H6(GT)_roll_mean_6h,0.005525735153961645
C6H6(GT),12,C6H6(GT)_roll_std_6h,0.01048638094075499
C6H6(GT),12,C6H6(GT)_roll_mean_24h,0.008502977429084856
C6H6(GT),12,C6H6(GT)_roll_std_24h,0.018483207958051532
C6H6(GT),12,NOx(GT)_roll_mean_6h,0.004475877973055511
C6H6(GT),12,NOx(GT)_roll_std_6h,0.005609407527532783
C6H6(GT),12,NOx(GT)_roll_mean_24h,0.00860405185398414
C6H6(GT),12,NOx(GT)_roll_std_24h,0.008244993918906018
C6H6(GT),12,NO2(GT)_roll_mean_6h,0.006840836716670433
C6H6(GT),12,NO2(GT)_roll_std_6h,0.006305852421080738
C6H6(GT),12,NO2(GT)_roll_mean_24h,0.00989750674703777
C6H6(GT),12,NO2(GT)_roll_std_24h,0.0095393199245486
C6H6(GT),12,NOx_NO2_ratio,0.010438026219937597
C6H6(GT),12,C6H6_CO_ratio,0.008039144736588235
C6H6(GT),12,PT08.S1(CO)_minus_CO(GT),0.007323121438946447
C6H6(GT),12,PT08.S3(NOx)_minus_NOx(GT),0.004382055696378055
C6H6(GT),12,PT08.S4(NO2)_minus_NO2(GT),0.005486998803092547
NOx(GT),12,CO(GT),0.002188652187743767
NOx(GT),12,PT08.S1(CO),0.001643646101568124
NOx(GT),12,C6H6(GT),0.0007578470485217573
NOx(GT),12,PT08.S2(NMHC),0.001021263506852635
NOx(GT),12,NOx(GT),0.004955306553088974
NOx(GT),12,PT08.S3(NOx),0.002013734152755874
NOx(GT),12,NO2(GT),0.003516054525220866
NOx(GT),12,PT08.S4(NO2),0.0019769989948575472
NOx(GT),12,PT08.S5(O3),0.0027122595416395395
NOx(GT),12,T,0.036940060449026674
NOx(GT),12,RH,0.010720114541889524
NOx(GT),12,AH,0.011660005878050042
NOx(GT),12,Hour,0.005335884332757217
NOx(GT),12,Day,0.0031270060919854543
NOx(GT),12,Month,0.03289248296477929
NOx(GT),12,hour,0.005235196762462463
NOx(GT),12,dayofweek,0.0037879764644868433
NOx(GT),12,month,0.029649878669743796
NOx(GT),12,is_weekend,0.0013066045552237943
NOx(GT),12,hour_sin,0.007292656621716393
NOx(GT),12,hour_cos,0.01905975118996742
NOx(GT),12,dow_sin,0.00668488299444129
NOx(GT),12,dow_cos,0.0030723725211755748
NOx(GT),12,month_sin,0.0014903771419627493
NOx(GT),12,month_cos,0.0032776324858878355
NOx(GT),12,CO(GT)_lag1,0.002765062908191083
NOx(GT),12,CO(GT)_lag6,0.004380339026099642
NOx(GT),12,CO(GT)_lag12,0.006397566424082207
NOx(GT),12,CO(GT)_lag24,0.004004444897020317
NOx(GT),12,C6H6(GT)_lag1,0.0007787062655423825
NOx(GT),12,C6H6(GT)_lag6,0.0011107882754608478
NOx(GT),12,C6H6(GT)_lag12,0.0031279308788701474
NOx(GT),12,C6H6(GT)_lag24,0.0008890401078793337
NOx(GT),12,NOx(GT)_lag1,0.003925319446546717
NOx(GT),12,NOx(GT)_lag6,0.0042287647175024996
NOx(GT),12,NOx(GT)_lag12,0.4360242927125562
NOx(GT),12,NOx(GT)_lag24,0.004383295497851066
NOx(GT),12,NO2(GT)_lag1,0.004956865909533958
NOx(GT),12,NO2(GT)_lag6,0.003773170314139229
NOx(GT),12,NO2(GT)_lag12,0.005910528142053194
NOx(GT),12,NO2(GT)_lag24,0.007458360549115465
NOx(GT),12,PT08.S1(CO)_lag1,0.0015485767969764515
NOx(GT),12,PT08.S1(CO)_lag6,0.002754725139566489
NOx(GT),12,PT08.S1(CO)_lag12,0.004953100093177165
NOx(GT),12,PT08.S1(CO)_lag24,0.0032236965063786116
NOx(GT),12,PT08.S2(NMHC)_lag1,0.0010890654294483854
NOx(GT),12,PT08.S2(NMHC)_lag6,0.0013687735699172176
NOx(GT),12,PT08.S2(NMHC)_lag12,0.004939181052224912
NOx(GT),12,PT08.S2(NMHC)_lag24,0.0010431800050185092
NOx(GT),12,PT08.S3(NOx)_lag1,0.0017081979420356613
NOx(GT),12,PT08.S3(NOx)_lag6,0.004121025459888211
NOx(GT),12,PT08.S3(NOx)_lag12,0.005922456743516197
NOx(GT),12,PT08.S3(NOx)_lag24,0.0037064052055974265
NOx(GT),12,PT08.S4(NO2)_lag1,0.0021999468921365334
NOx(GT),12,PT08.S4(NO2)_lag6,0.002343302157059201
NOx(GT),12,PT08.S4(NO2)_lag12,0.0041286821964636265
NOx(GT),12,PT08.S4(NO2)_lag24,0.0035667448362750437
NOx(GT),12,PT08.S5(O3)_lag1,0.0024074135007881433
NOx(GT),12,PT08.S5(O3)_lag6,0.0033143325605388967
NOx(GT),12,PT08.S5(O3)_lag12,0.010783118264366964
NOx(GT),12,PT08.S5(O3)_lag24,0.0028178550328734234
NOx(GT),12,CO(GT)_roll_mean_6h,0.004962273752689374
NOx(GT),12,CO(GT)_roll_std_6h,0.005713033894219605
NOx(GT),12,CO(GT)_roll_mean_24h,0.01877775757671955
NOx(GT),12,CO(GT)_roll_std_24h,0.012781748616375117
NOx(GT),12,C6H6(GT)_roll_mean_6h,0.0026115855701926314
NOx(GT),12,C6H6(GT)_roll_std_6h,0.004452096524365494
NOx(GT),12,C6H6(GT)_roll_mean_24h,0.011173289379451886
NOx(GT),12,C6H6(GT)_roll_std_24h,0.009961262218032237
NOx(GT),12,NOx(GT)_roll_mean_6h,0.0089569120563558
NOx(GT),12,NOx(GT)_roll_std_6h,0.008995584590757534
NOx(GT),12,NOx(GT)_roll_mean_24h,0.007574832657428434
NOx(GT),12,NOx(GT)_roll_std_24h,0.07256490136050787
NOx(GT),12,NO2(GT)_roll_mean_6h,0.008364549669477429
NOx(GT),12,NO2(GT)_roll_std_6h,0.007184348120724951
NOx(GT),12,NO2(GT)_roll_mean_24h,0.009225957770063567
NOx(GT),12,NO2(GT)_roll_std_24h,0.011158032947266179
NOx(GT),12,NOx_NO2_ratio,0.010364544647222649
NOx(GT),12,C6H6_CO_ratio,0.006156093360942552
NOx(GT),12,PT08.S1(CO)_minus_CO(GT),0.005346635796798125
NOx(GT),12,PT08.S3(NOx)_minus_NOx(GT),0.0023946728360596304
NOx(GT),12,PT08.S4(NO2)_minus_NO2(GT),0.006906984919852511
NO2(GT),12,CO(GT),0.0035603337239148995
NO2(GT),12,PT08.S1(CO),0.0031128402115012705
NO2(GT),12,C6H6(GT),0.0013457180787975673
NO2(GT),12,PT08.S2(NMHC),0.001599612473134825
NO2(GT),12,NOx(GT),0.009873073151669527
NO2(GT),12,PT08.S3(NOx),0.003136464899035132
NO2(GT),12,NO2(GT),0.00989436872152946
